campaña,id_finca,id_zona,id_estacion,altitud,variedad,modo,tipo,color,superficie,produccion
14,81034,284,5,650.0,59,1,0,1,3.25527659574468,4020.0
14,11587,284,5,650.0,87,1,0,0,1.7722,5022.0
14,11587,284,5,650.0,68,1,0,0,4.2919,11535.1
14,11587,284,5,650.0,59,1,0,1,3.0067,5120.0
14,11587,284,5,650.0,59,2,0,1,3.0067,4340.0
14,28362,284,5,650.0,9,2,0,0,0.7653,2310.0
14,20712,284,5,650.0,59,1,0,1,3.25527659574468,9410.0
14,91040,284,5,650.0,52,1,0,1,1.1894443986254295,3040.0
14,91040,284,5,650.0,59,1,0,1,2.16,5850.0
14,91040,284,5,650.0,81,1,0,1,1.6255100000000002,3400.0
14,40675,284,5,650.0,59,1,0,1,0.94,4326.3
14,94152,559,5,700.0,59,1,0,1,3.2400000000000007,7460.0
14,38681,559,16,700.0,59,1,0,1,3.2400000000000007,3340.0
14,1885,559,19,700.0,59,1,0,1,3.24,6700.0
14,44150,653,18,635.0,17,1,0,1,2.3700000000000006,2530.0
14,44150,653,18,635.0,59,1,0,1,1.45,9500.0
14,44150,653,18,635.0,32,2,0,1,1.04,5070.0
14,44150,653,18,635.0,9,2,0,0,4.106,5640.0
14,79247,653,18,635.0,32,2,0,1,3.4142333333333332,27720.0
14,79247,653,18,635.0,59,2,0,1,1.4779,7760.0
14,8954,653,18,635.0,32,2,0,1,0.7600000000000001,3728.1
14,73831,653,18,635.0,32,2,0,1,0.4,1535.1
14,29262,653,18,635.0,17,2,0,1,3.988963763066202,10722.8
14,29262,653,18,635.0,59,2,0,1,5.06,12556.0
14,37371,653,18,635.0,32,2,0,1,1.1643,5263.2
14,89417,653,18,635.0,32,2,0,1,1.3,11403.6
14,89417,653,18,635.0,17,2,0,1,3.988963763066202,13647.2
14,89417,653,18,635.0,59,2,0,1,3.9599999999999995,18834.0
14,11220,653,18,635.0,87,1,0,0,0.1,870.0
14,11220,653,18,635.0,17,1,0,1,2.37,19400.0
14,83760,653,18,635.0,17,1,0,1,2.3700000000000006,16090.0
14,70754,669,18,652.5,59,2,0,1,2.8132,21673.3
14,20041,669,18,652.5,17,2,0,1,3.988963763066202,45740.0
14,20041,669,18,652.5,59,2,0,1,9.8532,64466.7
14,20041,669,18,652.5,65,2,0,1,3.657,28497.7
14,5760,669,18,652.5,65,2,0,1,3.6569999999999996,8512.3
14,80942,513,18,622.5,17,2,0,1,3.9164,24597.0
14,38512,513,18,622.5,17,2,0,1,4.99,30336.3
14,84051,513,18,622.5,17,2,0,1,4.4532,45863.4
14,84051,513,18,622.5,59,2,0,1,3.0,12852.0
14,2360,513,18,622.5,59,2,0,1,6.2374,27702.0
14,52160,513,18,622.5,17,2,0,1,4.4532,23626.6
14,50486,513,18,622.5,59,2,0,1,2.4,10948.0
14,10376,513,18,622.5,9,2,0,0,9.8,20170.0
14,10376,513,18,622.5,17,2,0,1,4.4532,27056.7
14,10376,513,18,622.5,59,2,0,1,10.31,49248.0
14,93417,353,7,595.0,59,2,0,1,1.4687,8270.0
14,13871,353,7,595.0,68,1,0,0,0.7219,10780.0
14,13871,353,7,595.0,59,1,0,1,1.41,3420.0
14,71755,353,19,595.0,59,1,0,1,1.41,3090.0
14,51796,353,7,595.0,68,1,0,0,0.7218999999999999,940.0
14,26997,616,7,635.0,81,1,0,1,0.9213258064516129,982.8
14,41607,616,7,635.0,59,1,0,1,1.6562,8600.0
14,89430,616,7,635.0,59,1,0,1,1.6562,2560.0
14,12574,616,7,635.0,87,1,0,0,0.66,6032.0
14,36918,616,7,635.0,17,1,0,1,2.0733,10000.0
14,16747,616,7,635.0,17,1,0,1,1.7568562500000002,2493.0
14,16747,616,7,635.0,17,2,0,1,2.07,827.0
14,72950,616,7,635.0,17,1,0,1,1.7568562500000002,2991.6
14,72950,616,7,635.0,17,2,0,1,2.07,992.4
14,32795,616,7,635.0,17,1,0,1,1.7568562500000002,19445.4
14,32795,616,7,635.0,32,2,0,1,5.12,44520.0
14,32795,616,7,635.0,17,2,0,1,2.07,6450.6
14,32795,616,7,635.0,59,2,0,1,3.85,13470.0
14,39311,616,7,635.0,17,1,0,1,1.35,3440.205
14,9474,616,7,635.0,68,1,0,0,0.146,440.0
14,85840,616,7,635.0,87,1,0,0,0.66,1508.0
14,58378,616,7,635.0,81,1,0,1,0.7262,10360.0
14,26725,616,7,635.0,87,1,0,0,0.66,3030.0
14,26725,616,7,635.0,68,1,0,0,0.15,2580.0
14,27922,616,7,635.0,81,1,0,1,1.0517,2152.8
14,10718,616,7,635.0,81,1,0,1,0.9213258064516129,1544.4
14,50441,737,7,630.0,17,1,0,1,1.57,6338.2
14,50441,737,7,630.0,59,1,0,1,1.1099999999999999,6170.0
14,82023,737,7,630.0,17,1,0,1,1.24545,1910.0
14,82023,737,7,630.0,59,1,0,1,2.3771039999999997,15270.0
14,82023,737,7,630.0,81,1,0,1,1.4007463280713797,9020.0
14,79653,737,7,630.0,59,1,0,1,3.1556,9530.0
14,19342,737,7,630.0,87,1,0,0,0.8196000000000002,3510.0
14,70407,737,7,630.0,87,1,0,0,1.01,3850.0
14,70407,737,7,630.0,17,1,0,1,0.9209,3121.8
14,56332,737,7,630.0,59,1,0,1,2.3771039999999997,2860.0
14,35052,737,7,630.0,87,1,0,0,0.8196000000000002,5062.4
14,2486,737,7,630.0,68,1,0,0,1.3553,9060.0
14,24195,737,7,630.0,87,1,0,0,0.9019,2847.6
14,24195,737,7,630.0,17,1,0,1,1.24545,430.0
14,69387,737,7,630.0,87,1,0,0,0.5469,3980.0
14,68850,737,7,630.0,59,1,0,1,2.7683999999999997,15220.0
14,67739,737,7,630.0,87,1,0,0,0.8196000000000002,28560.0
14,98164,737,7,630.0,68,1,0,0,1.3553,6650.0
14,65256,737,7,630.0,59,1,0,1,2.3771039999999997,3770.0
14,30423,715,15,615.0,17,1,0,1,0.9478,4400.0
14,85203,715,15,615.0,59,2,0,1,0.8159,2076.4
14,32681,715,15,615.0,68,1,0,0,0.5732,720.0
14,5142,715,15,615.0,17,2,0,1,0.3247,2112.0
14,5142,715,15,615.0,59,2,0,1,0.5946,836.288
14,95018,715,15,615.0,59,2,0,1,0.46849999999999997,1139.872
14,77614,715,15,615.0,59,2,0,1,0.4619,1170.66
14,44837,715,15,615.0,68,1,0,0,0.4000000000000001,720.0
14,98118,715,15,615.0,17,2,0,1,0.83,1728.0
14,98118,715,15,615.0,59,2,0,1,0.88,1935.348
14,22768,715,15,615.0,59,1,0,1,0.8675,3130.0
14,64722,715,15,615.0,81,1,0,1,0.63,1010.0
14,32896,510,15,600.0,17,1,0,1,1.2307176470588237,2910.6
14,34528,510,15,600.0,59,2,0,1,0.8939,9490.0
14,35819,510,15,600.0,17,1,0,1,1.2307176470588237,995.6
14,86749,510,15,600.0,17,1,0,1,1.2307176470588237,4244.4
14,18958,510,15,600.0,17,1,0,1,1.2307176470588237,1220.0
14,4926,510,15,600.0,32,2,0,1,1.1766666666666665,7580.0
14,52182,510,15,600.0,17,1,0,1,1.1038,2104.5
14,1340,510,15,600.0,17,1,0,1,1.2307176470588237,945.5
14,70112,510,15,600.0,17,1,0,1,0.62,710.0
14,16864,510,15,600.0,32,2,0,1,13.7568,29170.0
14,16864,510,15,600.0,59,2,0,1,0.8939,36600.0
14,90230,510,15,600.0,17,1,0,1,1.2307176470588237,12548.9
14,40352,510,15,600.0,32,2,0,1,0.3499999999999999,3590.0
14,26055,510,15,600.0,17,1,0,1,1.2307176470588237,1570.0
14,48667,510,15,600.0,17,2,0,1,0.4853942307692308,3915.3
14,50864,510,15,600.0,17,1,0,1,0.992,4820.0
14,20082,510,15,600.0,17,1,0,1,1.2307176470588237,3775.2
14,95311,510,15,600.0,17,1,0,1,1.2307176470588237,1944.8
14,88040,510,15,600.0,92,1,0,0,0.5,1560.0
14,88040,510,15,600.0,17,1,0,1,3.2779000000000003,8090.0
14,10838,510,15,600.0,17,1,0,1,1.2307176470588237,1241.1
14,58478,510,15,600.0,17,2,0,1,0.1844,4234.7
14,22294,510,15,600.0,17,1,0,1,0.4757,560.0
14,46205,510,15,600.0,17,1,0,1,0.7293,1020.0
14,52441,510,15,600.0,17,2,0,1,0.271,1743.7
14,41398,510,15,600.0,17,2,0,1,0.9908,7722.1
14,40204,510,15,600.0,17,2,0,1,0.2543,1743.7
14,14056,510,15,600.0,17,2,0,1,0.4853942307692308,1494.6
14,55258,510,15,600.0,17,2,0,1,0.4853942307692308,5978.4
14,23006,510,15,600.0,17,2,0,1,0.4853942307692308,1992.8
14,64329,510,15,600.0,17,1,0,1,1.2307176470588237,1840.0
14,30946,510,15,600.0,17,2,0,1,1.0177,8083.2
14,45347,510,15,600.0,17,2,0,1,0.2243,631.5
14,83363,510,15,600.0,17,2,0,1,0.4853942307692308,608.4
14,75023,510,15,600.0,17,2,0,1,0.4853942307692308,1081.6
14,34922,510,15,600.0,9,2,0,0,1.3416,3760.0
14,95678,144,15,620.0,17,1,0,1,9.52,110370.0
14,95678,144,15,620.0,52,1,0,1,0.7661866666666669,3440.0
14,95678,144,15,620.0,59,1,0,1,22.929999999999996,58590.0
14,95678,144,15,620.0,52,2,0,1,4.02,16940.0
14,94649,144,15,620.0,81,1,0,1,1.2376829131652662,1464.0
14,11004,144,15,620.0,81,1,0,1,1.2376829131652662,976.0
14,59544,144,15,620.0,59,2,0,1,2.5833333333333335,9585.0
14,85984,144,15,620.0,17,2,0,1,0.5159478863478864,30680.0
14,85984,144,15,620.0,59,2,0,1,5.753333333333333,25915.0
14,28847,412,15,605.0,52,2,0,1,0.7292,1240.0
14,18372,412,15,605.0,32,2,0,1,0.706,8370.0
14,33428,412,15,605.0,59,2,0,1,2.94,22364.1
14,18103,412,15,605.0,59,2,0,1,2.2225,5780.0
14,85414,412,15,605.0,17,2,0,1,0.5159478863478864,2570.0
14,85414,412,15,605.0,59,2,0,1,2.55,19879.2
14,79188,412,15,605.0,59,2,0,1,2.9153322580645162,18222.6
14,1190,412,15,605.0,59,2,0,1,2.4615,18222.6
14,70101,412,15,605.0,59,2,0,1,0.4804,4141.5
14,70039,412,15,605.0,59,2,0,1,7.725666666666666,41554.0
14,48849,412,15,605.0,59,2,0,1,2.03,11046.0
14,81554,412,15,605.0,32,2,0,1,0.42253333333333337,711.0
14,5462,412,15,605.0,81,1,0,1,0.4257,280.73
14,28477,412,15,605.0,32,2,0,1,1.157,1027.0
14,52008,412,15,605.0,8,2,0,0,7.0385333333333335,7120.824
14,97942,412,15,605.0,68,1,0,0,2.58,4070.0
14,92556,412,15,605.0,32,2,0,1,1.2623,2212.0
14,25816,412,15,605.0,81,1,0,1,1.3633333333333333,1059.27
14,95372,449,15,625.0,52,1,0,1,1.1195,2170.0
14,56410,449,15,625.0,68,1,0,0,1.1712,679.5
14,38910,449,15,625.0,81,1,0,1,2.800042857142857,1000.0
14,86248,449,15,625.0,17,1,0,1,0.6886,600.0
14,78229,449,15,625.0,68,1,0,0,1.1712,3260.0
14,35233,449,15,625.0,87,1,0,0,1.014851938200688,600.0
14,47235,449,15,625.0,68,1,0,0,1.1712,830.5
14,70721,449,15,625.0,15,2,0,1,2.5909,4690.0
14,27150,449,15,625.0,59,1,0,1,0.7717,815.0
14,71726,449,15,625.0,59,1,0,1,0.6703,815.0
14,51766,449,15,625.0,52,1,0,1,0.5620333333333334,890.0
14,17321,449,15,625.0,9,1,0,0,0.6409,530.0
14,779,449,15,625.0,81,1,0,1,2.800042857142857,2890.0
14,26073,449,15,625.0,59,1,0,1,0.6111233333333334,4650.0
14,28999,449,15,625.0,17,1,0,1,0.6886,1600.0
14,53891,449,3,625.0,32,2,0,1,1.3705666666666667,6201.5
14,87539,449,12,625.0,59,2,0,1,0.322,1896.0
14,1395,449,15,625.0,81,1,0,1,2.800042857142857,390.0
14,9006,449,12,625.0,59,2,0,1,1.43,4424.0
14,75075,449,12,625.0,17,2,0,1,0.5665333333333333,3030.0
14,69180,449,12,625.0,32,2,0,1,0.7712587499999999,1256.0
14,3579,449,12,625.0,32,2,0,1,0.00072,392.5
14,2913,449,3,625.0,59,2,0,1,0.7454400000000001,5284.5
14,49345,449,3,625.0,40,1,0,1,0.6304838383838384,60.0
14,49345,449,3,625.0,40,2,0,1,1.83,12020.0
14,49345,449,3,625.0,59,2,0,1,0.5133333333333333,2845.5
14,53259,254,3,665.0,68,1,0,0,1.4921169017155684,1760.0
14,53259,254,3,665.0,17,1,0,1,0.39099999999999996,750.0
14,92853,254,3,665.0,17,1,0,1,0.5109,456.0
14,23974,254,12,665.0,59,1,0,1,0.5851,970.0
14,17434,254,3,665.0,17,1,0,1,0.2711,266.0
14,80769,337,12,480.0,59,1,0,1,0.6136913481849603,309.6
14,24060,337,12,480.0,59,1,0,1,0.6136913481849603,550.4
14,10547,337,12,480.0,17,1,0,1,0.6076846519639927,2300.0
14,20253,337,12,480.0,59,1,0,1,0.6136913481849603,200.0
14,20253,337,12,480.0,59,2,0,1,0.4484000000000001,2010.0
14,32437,337,12,480.0,59,1,0,1,0.6136913481849603,200.0
14,32437,337,12,480.0,59,2,0,1,0.7071999999999999,2010.0
14,49034,759,12,480.0,59,1,0,1,1.1009,3481.7
14,3032,759,12,480.0,59,1,0,1,0.2199,564.6
14,47853,759,12,480.0,17,1,0,1,0.810223076923077,880.6
14,87445,759,12,480.0,17,1,0,1,0.810223076923077,854.7
14,24951,759,12,480.0,17,1,0,1,0.9481,854.7
14,70043,759,12,480.0,17,1,0,1,0.810223076923077,1150.0
14,72315,759,12,480.0,59,1,0,1,0.09649999999999999,376.4
14,7440,759,12,480.0,68,1,0,0,0.5827721774193548,358.0
14,75402,759,12,480.0,59,1,0,1,0.5186000000000001,2917.1
14,11339,759,12,480.0,59,1,0,1,0.4732513513513514,752.8
14,33084,759,12,480.0,59,1,0,1,0.3748,752.8
14,47298,885,12,600.0,59,1,0,1,0.17,282.3
14,77069,885,12,600.0,59,1,0,1,2.3254,282.3
14,3931,885,12,600.0,17,1,0,1,1.2231,4430.0
14,21119,885,3,600.0,17,1,0,1,0.259,82.0
14,21119,885,3,600.0,59,1,0,1,0.2074,421.2
14,55370,885,3,600.0,17,1,0,1,0.843,328.0
14,35888,885,3,600.0,59,1,0,1,1.0572,1778.4
14,5638,885,3,600.0,59,1,0,1,0.6576666666666667,1216.8
14,1777,885,3,600.0,59,1,0,1,0.3178666666666667,514.8
14,30936,885,3,600.0,59,1,0,1,0.41419999999999996,748.8
14,17422,885,3,600.0,17,1,0,1,0.2956,228.0
14,13748,86,12,482.5,17,1,0,1,0.8099200000000001,960.0
14,47258,86,12,482.5,40,2,0,1,2.3706,15650.0
14,59598,86,12,482.5,32,1,0,1,0.079,270.0
14,62301,86,12,482.5,17,1,0,1,0.8099200000000001,1190.0
14,29831,86,12,482.5,59,1,0,1,0.472,1213.7
14,98731,86,12,482.5,59,1,0,1,0.49151527777777776,1610.0
14,71533,86,12,482.5,59,2,0,1,1.2264,4380.0
14,9734,86,12,482.5,52,1,0,1,0.8095999999999999,410.4
14,76837,86,12,482.5,52,1,0,1,0.8095999999999999,197.6
14,76974,86,12,482.5,52,1,0,1,0.8095999999999999,152.0
14,35284,86,12,482.5,59,1,0,1,0.8183000000000001,3920.0
14,63364,86,12,482.5,52,1,0,1,0.8095999999999999,760.0
14,18094,86,12,482.5,59,2,0,1,0.1364,427.5
14,75428,86,12,482.5,59,2,0,1,0.33549999999999996,570.0
14,55260,86,12,482.5,59,1,0,1,0.55,2422.5
14,66349,86,12,482.5,59,1,0,1,0.09,427.5
14,97845,86,12,482.5,59,1,0,1,0.3644,1076.3
14,200,86,12,482.5,59,1,0,1,0.37,1900.0
14,79118,86,12,482.5,17,1,0,1,0.8099200000000001,37.6
14,54133,86,12,482.5,17,1,0,1,0.8099200000000001,42.4
14,9594,86,15,482.5,59,1,0,1,0.1325,599.5
14,44355,86,3,482.5,59,1,0,1,0.49151527777777776,708.5
14,17034,86,12,482.5,59,1,0,1,0.83,4142.0
14,74722,86,12,482.5,59,1,0,1,0.6768,759.5
14,16282,86,12,482.5,59,2,0,1,0.7494,427.5
14,23630,86,12,482.5,17,1,0,1,1.5357,7482.0
14,21215,86,12,482.5,17,1,0,1,0.23450000000000001,1118.0
14,74004,86,12,482.5,52,1,0,1,0.8095999999999999,7850.0
14,87207,86,12,482.5,59,2,0,1,0.33,570.0
14,23812,86,12,482.5,59,2,0,1,0.3129,3500.0
14,22976,757,12,470.0,32,2,0,1,1.8942666666666668,7764.4
14,42189,757,12,470.0,17,1,0,1,0.430325,800.0
14,30295,757,12,470.0,87,1,0,0,0.19666666666666666,681.6
14,54397,757,12,470.0,87,1,0,0,0.10000000000000002,676.8
14,2874,757,12,470.0,87,1,0,0,0.12,601.6
14,15443,757,12,470.0,87,1,0,0,0.36999999999999994,2481.6
14,91251,757,12,470.0,59,1,0,1,1.0154,1220.0
14,81717,757,12,470.0,17,1,0,1,0.2624,1440.0
14,8982,757,12,470.0,17,2,0,1,0.6629,2540.0
14,41419,757,12,470.0,17,1,0,1,0.430325,156.0
14,39816,757,12,470.0,40,1,0,1,0.2732,350.0
14,29901,757,12,470.0,59,2,0,1,0.85,427.5
14,53913,757,12,470.0,59,2,0,1,0.85,427.5
14,54823,757,12,470.0,59,1,0,1,0.85,2290.0
14,72878,757,12,470.0,17,1,0,1,0.430325,884.0
14,17068,757,12,470.0,68,1,0,0,0.3,1550.0
14,88632,757,12,470.0,17,1,0,1,0.430325,570.0
14,13305,757,12,470.0,17,1,0,1,0.430325,2970.0
14,20186,757,12,470.0,17,1,0,1,0.430325,2270.3
14,45533,757,12,470.0,17,1,0,1,0.430325,839.7
14,75464,757,12,470.0,81,1,0,1,1.2181333333333333,2380.0
14,95961,757,12,470.0,17,1,0,1,0.4055,862.1
14,12970,757,12,470.0,17,1,0,1,0.5989,1467.9
14,91543,757,12,470.0,32,1,0,1,0.079,1254.0
14,5380,757,12,470.0,32,1,0,1,0.079,5346.0
14,26831,757,12,470.0,17,1,0,1,0.430325,745.3
14,447,757,12,470.0,17,1,0,1,0.430325,1824.7
14,36708,757,12,470.0,17,1,0,1,0.430325,1560.0
14,82431,757,12,470.0,59,1,0,1,0.9326999999999999,340.0
14,72026,757,12,470.0,32,2,0,1,1.8942666666666668,5395.6
14,86011,462,19,525.0,59,1,0,1,1.5005802547416773,3960.0
14,78469,462,12,525.0,81,1,0,1,0.8278181818181818,141.9
14,97661,462,19,525.0,68,1,0,0,3.52,14590.0
14,47709,462,12,525.0,81,1,0,1,0.8278181818181818,903.408
14,85069,462,12,525.0,81,1,0,1,0.8278181818181818,274.956
14,16323,468,12,605.0,59,1,0,1,0.6136913481849603,1220.0
14,25015,468,7,605.0,32,1,0,1,1.5964,142.461
14,25015,468,7,605.0,32,2,0,1,1.5964,6492.768
14,65935,468,7,605.0,52,2,0,1,2.8927872340425527,1192.8
14,70111,468,7,605.0,52,2,0,1,2.8927872340425527,3493.2
14,439,468,7,605.0,52,2,0,1,2.8927872340425527,2215.2
14,57191,468,7,605.0,32,2,0,1,3.7255,8940.0
14,87552,468,7,605.0,52,2,0,1,2.8927872340425527,1618.8
14,41027,468,7,605.0,32,1,0,1,0.9695,187.539
14,41027,468,7,605.0,32,2,0,1,1.272,8547.232
14,85952,732,12,590.0,59,1,0,1,0.5487145161290323,3910.4
14,10602,732,12,590.0,59,1,0,1,0.5487145161290323,1466.4
14,3969,732,7,590.0,17,1,0,1,0.7413,1680.0
14,35689,732,7,590.0,68,1,0,0,0.5907,3780.0
14,38557,732,7,590.0,59,1,0,1,0.2297,1390.0
14,67224,732,7,590.0,68,1,0,0,0.7422076923076925,1180.0
14,98995,732,7,590.0,68,1,0,0,0.5746,4185.0
14,98995,732,7,590.0,17,1,0,1,0.34400000000000003,1490.0
14,31622,732,7,590.0,59,1,0,1,0.5487145161290323,1605.9
14,8041,732,7,590.0,17,1,0,1,0.7413,420.0
14,71788,732,7,590.0,59,1,0,1,0.5487145161290323,1030.2
14,86229,732,7,590.0,59,1,0,1,0.5487145161290323,393.9
14,47874,732,7,590.0,17,1,0,1,1.1386,1305.4
14,47874,732,7,590.0,59,1,0,1,0.8385,3370.0
14,1452,732,7,590.0,17,1,0,1,0.7413,214.0
14,46207,732,7,590.0,17,1,0,1,0.7413,620.6
14,31890,732,7,590.0,68,1,0,0,1.0427,5535.0
14,70157,732,7,590.0,59,1,0,1,0.5487145161290323,2010.0
14,7397,732,7,590.0,87,1,0,0,0.260225,1410.0
14,85407,732,7,590.0,59,1,0,1,0.5971,4154.8
14,51311,732,7,590.0,59,1,0,1,0.3785333333333334,855.4
14,99108,732,7,590.0,52,2,0,1,1.611,4520.0
14,54396,732,7,590.0,59,1,0,1,0.5487145161290323,3110.0
14,52845,732,15,590.0,59,1,0,1,0.69,5200.0
14,63510,732,7,590.0,59,1,0,1,0.1373,366.6
14,62521,732,7,590.0,59,1,0,1,0.0398,366.6
14,75832,732,7,590.0,59,1,0,1,0.5487145161290323,488.8
14,52311,732,7,590.0,59,1,0,1,0.5487145161290323,611.0
14,18642,732,7,590.0,59,1,0,1,1.2036,1710.0
14,43780,732,7,590.0,68,1,0,0,0.7422076923076925,1710.0
14,10899,585,15,575.0,17,1,0,1,0.6552000000000002,1709.4
14,26443,585,15,575.0,17,1,0,1,0.6552000000000002,1570.0
14,82727,585,7,575.0,17,1,0,1,0.9814000000000002,9570.0
14,3184,585,15,575.0,59,1,0,1,1.2795000000000003,671.3
14,94553,585,15,575.0,32,2,0,1,3.4,16190.0
14,94553,585,15,575.0,59,2,0,1,3.256,27970.0
14,73443,585,7,575.0,17,1,0,1,0.6416,2050.0
14,59757,585,15,575.0,81,1,0,1,1.2376829131652662,1350.0
14,56227,585,15,575.0,17,1,0,1,0.6552000000000002,5450.0
14,49541,585,7,575.0,68,1,0,0,3.0,14890.0
14,95396,585,15,575.0,68,1,0,0,1.45,5280.0
14,18082,585,15,575.0,17,2,0,1,0.66225,15530.0
14,86901,585,15,575.0,17,1,0,1,0.6552000000000002,5160.0
14,917,585,15,575.0,59,1,0,1,1.2795,698.7
14,57748,585,15,575.0,17,1,0,1,0.6552000000000002,2580.0
14,9209,501,12,480.0,59,2,0,1,0.6762,1754.0
14,52835,501,12,480.0,59,2,0,1,0.7395999999999999,1754.0
14,8986,501,12,480.0,59,2,0,1,0.39620000000000005,1754.0
14,15328,501,12,480.0,59,2,0,1,0.3999,1754.0
14,18408,501,12,480.0,59,2,0,1,0.502,1754.0
14,80666,501,12,480.0,17,1,0,1,0.64,2470.0
14,26730,501,12,480.0,17,1,0,1,0.64,498.0
14,9613,299,12,445.0,59,1,0,1,0.8833333333333331,6210.0
14,9128,299,12,445.0,59,1,0,1,0.8833333333333331,530.0
14,48203,299,12,445.0,17,1,0,1,0.5632285714285715,940.0
14,83328,299,12,445.0,17,1,0,1,0.5727,1080.0
14,92041,299,12,445.0,59,1,0,1,0.8833333333333331,2301.0
14,59892,299,12,445.0,17,2,0,1,7.6771,42600.0
14,19740,299,12,445.0,32,2,0,1,0.38999999999999996,1860.0
14,19740,299,12,445.0,17,2,0,1,1.32,9530.0
14,61845,299,12,445.0,59,1,0,1,0.48,2301.0
14,95959,299,12,445.0,17,2,0,1,3.4586269230769213,1800.0
14,26954,299,12,445.0,59,1,0,1,1.5599999999999998,3068.0
14,95661,299,12,445.0,59,1,0,1,0.61,2301.0
14,21798,134,12,460.0,59,1,0,1,2.0239,10535.0
14,67767,134,12,460.0,52,1,0,1,0.8096,1790.0
14,36335,134,12,460.0,17,1,0,1,0.4293333333333333,5713.5
14,23942,134,12,460.0,81,1,0,1,0.5728,10640.0
14,21750,134,12,460.0,59,1,0,1,0.6070674157303371,5267.5
14,27546,134,12,460.0,32,2,0,1,0.5832333333333333,3540.0
14,3494,134,12,460.0,59,1,0,1,0.22319999999999998,5267.5
14,88841,134,12,460.0,52,1,0,1,0.8096,3630.0
14,43129,134,12,460.0,59,1,0,1,0.6094,1620.0
14,13303,134,12,460.0,32,2,0,1,0.8186,2660.0
14,30343,134,12,460.0,17,1,0,1,0.4293333333333333,1050.0
14,30343,134,12,460.0,52,2,0,1,0.7770717391304348,2365.0
14,70172,134,12,460.0,17,1,0,1,0.4293333333333333,6959.0
14,60092,134,12,460.0,59,1,0,1,0.6070674157303371,2301.0
14,33347,134,12,460.0,59,1,0,1,0.6070674157303371,1852.0
14,65393,134,12,460.0,59,1,0,1,0.6070674157303371,1852.0
14,53375,134,12,460.0,17,1,0,1,0.4293333333333333,809.2
14,49568,134,12,460.0,52,1,0,1,0.8096,4010.0
14,71818,134,12,460.0,59,1,0,1,0.6070674157303371,1852.0
14,60166,134,12,460.0,59,1,0,1,0.6070674157303371,1852.0
14,53135,134,12,460.0,17,1,0,1,0.4293333333333333,1575.0
14,53135,134,12,460.0,59,1,0,1,0.6070674157303371,1852.0
14,50647,134,12,460.0,17,1,0,1,0.4293333333333333,1575.0
14,98346,134,12,460.0,17,1,0,1,0.4293333333333333,1575.0
14,75379,134,12,460.0,17,1,0,1,0.4293333333333333,785.4
14,27119,134,12,460.0,9,1,0,0,0.6634357142857142,480.0
14,58948,134,12,460.0,17,1,0,1,0.42,332.0
14,91445,134,12,460.0,59,1,0,1,0.6070674157303371,4153.0
14,32730,134,12,460.0,59,2,0,1,1.2399,6470.0
14,90968,134,12,460.0,59,1,0,1,0.4683,7970.0
14,45307,134,12,460.0,59,1,0,1,0.6070674157303371,325.5
14,35752,134,12,460.0,59,1,0,1,0.6070674157303371,3412.8
14,23348,134,12,460.0,17,1,0,1,0.4293333333333333,3150.1
14,9932,134,12,460.0,52,2,0,1,1.7096,4880.0
14,90969,134,12,460.0,17,1,0,1,0.4293333333333333,11427.0
14,89097,134,12,460.0,17,1,0,1,0.4293333333333333,5713.5
14,51832,134,12,460.0,9,2,0,0,1.4914401960784311,1050.0
14,3325,134,12,460.0,59,1,0,1,0.6070674157303371,6067.2
14,77527,134,12,460.0,17,1,0,1,0.4293333333333333,6680.0
14,95773,134,12,460.0,17,1,0,1,0.4293333333333333,5713.5
14,40468,134,12,460.0,17,1,0,1,0.4293333333333333,5713.5
14,21306,134,12,460.0,87,1,0,0,0.2071958333333333,1070.0
14,76361,134,12,460.0,59,2,0,1,0.4463,2572.0
14,25415,134,12,460.0,59,1,0,1,0.6070674157303371,3320.0
14,57203,134,12,460.0,59,1,0,1,0.3092,982.0
14,95532,134,12,460.0,59,1,0,1,0.6070674157303371,2946.0
14,28134,134,12,460.0,59,1,0,1,1.8871,2946.0
14,93841,134,12,460.0,59,1,0,1,0.6070674157303371,982.0
14,12592,134,12,460.0,59,1,0,1,0.0833,491.0
14,91435,134,12,460.0,59,1,0,1,0.0908,491.0
14,80461,134,12,460.0,59,1,0,1,0.4008,982.0
14,19148,134,12,460.0,81,1,0,1,0.5728,1820.0
14,70719,134,12,460.0,17,1,0,1,0.4293333333333333,1575.0
14,55014,134,12,460.0,17,1,0,1,0.4293333333333333,12990.0
14,70604,134,12,460.0,17,1,0,1,0.4293333333333333,4320.0
14,87148,134,12,460.0,68,1,0,0,0.5827721774193548,1432.0
14,13708,134,12,460.0,52,2,0,1,1.13,2540.0
14,48720,134,12,460.0,59,2,0,1,0.2209,2572.0
14,5276,134,12,460.0,59,1,0,1,0.2343,680.0
14,25037,134,12,460.0,59,1,0,1,0.6070674157303371,270.0
14,73540,134,12,460.0,59,2,0,1,0.3201,2572.0
14,29666,134,12,460.0,59,2,0,1,1.17,2180.0
14,5548,134,12,460.0,59,2,0,1,0.28585,2572.0
14,26807,134,12,460.0,17,1,0,1,0.4293333333333333,785.4
14,72387,134,12,460.0,59,2,0,1,0.3881,2572.0
14,22479,134,12,460.0,81,1,0,1,0.5728,2130.0
